Prscrbr_Geo_Desc,Brnd_Name,Opioid_Drug_Flag,Total_Claims,Total_Cost,Cost_Per_Claim,Claims_Per_Prescriber,Cost_Per_Patient,Cluster,Is_Suspicious
Tennessee,Tramadol Hcl,Y,306445,2033189.21,6.6347605932549065,25.386877640626295,21.42228648193025,1,1
Tennessee,Tramadol Hcl Er,Y,4688,306677.05,65.41745947098975,8.371428571428572,397.76530479896235,1,1
Tennessee,Trazodone Hcl,N,508415,4646748.93,9.139677094499572,46.87148520328201,41.27911707486075,0,1
Tennessee,Trikafta,N,661,16865998.21,25515.882314674738,44.06666666666667,267714.2573015873,3,1
Tennessee,Tukysa,N,228,4970749.77,21801.534078947367,4.851063829787234,118351.18499999998,3,1
Tennessee,Tyvaso Dpi,N,578,13641849.2,23601.815224913495,20.642857142857142,146686.5505376344,3,1
Tennessee,Ultomiris,N,69,3508686.86,50850.53420289855,5.75,269898.9892307692,3,1
Tennessee,Uptravi,N,814,18677365.1,22945.165970515973,18.08888888888889,196603.84315789476,3,1
Tennessee,Vonjo,N,160,3744876.27,23405.4766875,6.956521739130435,138699.1211111111,3,1
Tennessee,Vyndamax,N,1887,46153895.49,24458.874133545312,30.43548387096774,194742.17506329116,3,1
Tennessee,Vyndaqel,N,209,4796108.63,22947.88818181818,9.5,116978.25926829268,3,1
Tennessee,Vyvgart,N,175,7794925.91,44542.43377142857,8.75,268790.54862068966,3,1
Tennessee,Vyvgart Hytrulo,N,50,2368039.73,47360.7946,6.25,182156.9023076923,3,1
Tennessee,Wainua,N,156,6444541.4,41311.16282051282,31.2,268522.55833333335,3,1
Tennessee,Welireg,N,287,7216001.71,25142.863101045295,7.0,109333.35924242424,3,1
Tennessee,Xospata,N,119,2697881.51,22671.27319327731,5.666666666666667,122630.97772727272,3,1
Tennessee,Xpovio,N,144,4016621.21,27893.202847222223,4.645161290322581,125519.4128125,3,1
Tennessee,Xtampza Er,Y,19432,11314837.66,582.2785951008645,23.440289505428225,3956.236944055944,1,1
Tennessee,Xtandi,N,6898,92016152.17,13339.540761090171,24.724014336917563,93417.41337055838,3,1
Tennessee,Xyrem,N,96,1849487.71,19265.496979166666,9.6,168135.24636363637,3,1
Tennessee,Xywav,N,507,8854278.08,17464.05932938856,14.911764705882353,155338.21192982455,3,1
Texas,Acetaminophen-Codeine,Y,575515,8632444.47,14.999512558317335,16.583535039188565,34.96020796040855,1,1
Texas,Acthar,N,235,20554890.11,87467.6174893617,5.465116279069767,403037.06098039215,3,1
Texas,Acthar Selfject,N,23,2101736.7,91379.85652173914,1.9166666666666667,161672.05384615387,3,1
Texas,Adempas,N,3388,46243445.75,13649.18705726092,30.8,122014.36873350924,3,1
Texas,Afinitor,N,96,2173598.32,22641.649166666666,5.333333333333333,114399.91157894736,3,1
Texas,Albuterol Sulfate Hfa,N,1078195,30662786.7,28.438999160634207,28.580384360503643,70.38657841215333,0,1
Texas,Alecensa,N,837,14549952.63,17383.45594982079,7.822429906542056,129910.29133928572,3,1
Texas,Alendronate Sodium,N,653319,5515526.41,8.442317474311936,30.070836785418393,28.02590642323972,0,1
Texas,Allopurinol,N,621744,5984836.24,9.625884994467176,24.390726138637167,36.05149294009927,0,1
Texas,Alprazolam,N,761723,4101879.32,5.385001266864726,30.61710679689698,25.26767970333319,0,1
Texas,Amlodipine Besylate,N,3188045,19265959.52,6.043189327628688,76.14514665138053,22.32745557329971,0,1
Texas,Amoxicillin,N,628805,1759946.74,2.79887523159008,13.491353415722623,3.8443236406846597,0,1
Texas,Amoxicillin-Clavulanate Potass,N,627595,5953941.09,9.486916068483655,11.460201230757994,12.305090501384697,0,1
Texas,Amvuttra,N,59,6970969.82,118152.03084745763,8.428571428571429,435685.61375,3,1
Texas,Apokyn,N,180,4891631.43,27175.730166666664,6.428571428571429,119308.08365853658,3,1
Texas,Arcalyst,N,116,2724138.85,23483.955603448278,5.523809523809524,118440.81956521739,3,1
Texas,Asa-Butalb-Caffeine-Codeine,Y,735,79458.26,108.10647619047619,4.083333333333333,519.3350326797386,1,1
Texas,Atorvastatin Calcium,N,4631421,43814237.64,9.460214832553552,112.94220498939205,34.99861220479517,0,1
Texas,Ayvakit,N,265,10485758.0,39568.89811320755,6.162790697674419,233016.84444444443,3,1
Texas,Azithromycin,N,732368,3360797.95,4.588947018438818,14.644138289576293,6.10920880898713,0,1
Texas,Belbuca,Y,16402,12108673.33,738.2437099134252,20.894267515923566,3927.5618975024327,1,1
Texas,Biktarvy,N,57225,231151265.07,4039.3405866317166,30.88235294117647,34148.51013000443,2,1
Texas,Briumvi,N,23,661135.07,28745.00304347826,2.875,60103.18818181818,3,1
Texas,Buprenorphine,Y,31136,7599931.3,244.08823548304213,20.910678307588984,1131.78425912137,1,1
Texas,Butalb-Acetaminoph-Caff-Codein,Y,2766,380045.59,137.39898409255244,4.564356435643564,650.7629965753425,1,1
Texas,Butrans,Y,1413,600416.49,424.92320594479827,4.443396226415095,1853.1373148148148,1,1
Texas,Cabometyx,N,4468,109317889.18,24466.850756490603,10.638095238095238,126233.12838337183,3,1
Texas,Calquence,N,8623,121170898.9,14052.058320770035,16.147940074906366,105549.56350174216,3,1
Texas,Carvedilol,N,1285982,10462241.52,8.135604946258967,38.599531756513386,31.129377992138984,0,1
Texas,Clopidogrel,N,1049277,11532411.99,10.990817477177142,33.30298029009426,38.8968554776432,0,1
Texas,Cortrophin,N,169,9744269.68,57658.40047337278,3.9302325581395348,207324.88680851064,3,1
Texas,Daybue,N,77,3574311.09,46419.62454545454,19.25,255307.935,3,1
Texas,Donepezil Hcl,N,630653,7832194.61,12.419182355431593,33.13123194116102,56.967215643774644,0,1
Texas,Duloxetine Hcl,N,886758,21274213.81,23.991002968115314,29.098838354006695,104.28229468741115,0,1
Texas,Eliquis,N,1400866,1219765991.5,870.7228182424301,39.315932755185095,4223.3909654030995,0,1
Texas,Enbrel Sureclick,N,23140,185702159.88,8025.158162489196,29.628681177976954,58803.72383787207,2,1
Texas,Enspryng,N,218,4448386.62,20405.443211009177,8.72,164755.06,3,1
Texas,Epclusa,N,3222,77884205.16,24172.62729981378,6.670807453416149,63944.339211822655,3,1
Texas,Erleada,N,9671,140769370.81,14555.823680074449,19.576923076923077,103506.89030147059,3,1
Texas,Escitalopram Oxalate,N,797897,8411528.11,10.542122742659766,28.17333427491967,43.00658075434461,0,1
Texas,Evrysdi,N,221,6079214.19,27507.756515837107,13.0,253300.59125000003,3,1
Texas,Eylea,N,3529,9208899.02,2609.49249645792,95.37837837837837,10846.759740871614,0,1
Texas,Ezetimibe,N,638665,15221806.19,23.833787963956063,28.13130423292076,79.13474804136145,0,1
Texas,Famotidine,N,686228,10006030.81,14.581204512202943,20.828871486675165,42.875149158439605,0,1
Texas,Farxiga,N,474557,470353092.89,991.1414074389378,22.969845111326233,3901.69382991431,0,1
Texas,Fentanyl,Y,50871,5785786.25,113.73447052348097,15.50472416946053,651.8461300135197,1,1
Texas,Firazyr,N,46,2319259.96,50418.6947826087,3.066666666666667,165661.42571428572,3,1
Texas,Firdapse,N,321,12568023.99,39152.72271028037,11.88888888888889,380849.21181818185,3,1
Texas,Fluticasone Propionate,N,903846,14134100.06,15.63773038769879,28.931404244422392,35.69541690658747,0,1
Texas,Fotivda,N,346,9845719.47,28455.836618497113,5.164179104477612,127866.48662337664,3,1
Texas,Furosemide,N,1608695,8086667.13,5.026849172776692,40.51516143655871,17.825234380510686,0,1
Texas,Gabapentin,N,2671492,42003584.14,15.722893476753814,50.132147347482594,60.81509032442082,0,1
Texas,Gammaked,N,2222,26552822.94,11949.965319531953,16.45925925925926,136870.2213402062,3,1
Texas,Gammaplex,N,1732,25898615.6,14953.01131639723,14.677966101694915,155081.53053892218,3,1
Texas,Gamunex-C,N,7074,54143473.94,7653.869655074922,24.47750865051903,96169.58071047957,3,1
Texas,Gattex,N,494,26347243.7,53334.501417004045,9.320754716981131,381844.11159420287,3,1
Texas,Haegarda,N,115,4450587.8,38700.763478260866,11.5,404598.8909090909,3,1
Texas,Harvoni,N,103,3122693.14,30317.409126213595,2.641025641025641,70970.29863636364,3,1
Texas,Hetlioz,N,100,2894107.01,28941.070099999997,5.0,180881.688125,3,1
Texas,Humira(Cf) Pen,N,34340,304333283.74,8862.355379732091,22.41514360313316,64532.07882527566,3,1
Texas,Hydrochlorothiazide,N,1136992,5089142.06,4.475969980439616,36.293156281920325,15.171315893812695,0,1
Texas,Hydrocodone Bitartrate Er,Y,814,285228.37,350.40340294840297,5.355263157894737,1398.1782843137255,1,1
Texas,Hydrocodone-Acetaminophen,Y,1654801,40797854.33,24.654235965533015,58.03672009258935,95.24998442767624,0,1
Texas,Hydromorphone Er,Y,1037,316124.71,304.84542912246866,6.323170731707317,1484.1535680751174,1,1
Texas,Hydromorphone Hcl,Y,41689,823576.06,19.755236633164625,11.125967440619162,76.74737303140435,1,1
Texas,Hysingla Er,Y,1389,851548.92,613.0661771058316,8.075581395348838,3686.3589610389613,1,1
Texas,Ibrance,N,7443,115553086.33,15525.068699449146,14.915831663326653,120619.08802713988,3,1
Texas,Iclusig,N,663,14403814.94,21725.211070889894,6.63,151619.10463157893,3,1
Texas,Idhifa,N,528,17536024.27,33212.1671780303,6.068965517241379,175360.2427,3,1
Texas,Ilaris,N,103,3145093.75,30534.89077669903,4.681818181818182,157254.6875,3,1
Texas,Imbruvica,N,8549,128268478.41,15003.916061527663,16.19128787878788,134031.84786833855,3,1
Texas,Inrebic,N,152,3356699.33,22083.54822368421,6.333333333333333,139862.47208333333,3,1
Texas,Isturisa,N,128,2806761.32,21927.8228125,8.533333333333333,147724.28,3,1
Texas,Jakafi,N,7609,123302344.33,16204.802776974635,14.143122676579926,121599.94509861933,3,1
Texas,Jardiance,N,720759,788491523.88,1093.973885695496,28.27281998980112,4347.491681948756,0,1
Texas,Jaypirca,N,677,13669125.86,20190.732437223043,6.268518518518518,108485.12587301587,3,1
Texas,Jynarque,N,343,6329709.81,18453.964460641397,9.27027027027027,171073.2381081081,3,1
Texas,Keytruda,N,925,10807354.09,11683.626043243243,34.25925925925926,93976.99208695652,3,1
Texas,Korlym,N,1503,52456003.01,34900.86693945442,16.161290322580644,191445.266459854,3,1
Texas,Krystexxa,N,591,31312183.71,52981.6983248731,15.972972972972974,355820.2694318182,3,1
Texas,Latanoprost,N,733017,7939354.26,10.831064300009412,60.0439875491481,42.148776365035964,0,1
Texas,Lenalidomide,N,11290,154188774.07,13657.110192205491,17.3159509202454,78547.51608252674,3,1
Texas,Lenvima,N,3362,80523197.58,23950.980838786436,7.606334841628959,98199.0214390244,3,1
Texas,Levothyroxine Sodium,N,3074046,30860051.51,10.038903617577617,84.6704676912907,43.15674642586939,0,1
Texas,Lisinopril,N,2385649,16822247.92,7.051434607521895,62.213764147499084,26.42157660133881,0,1
Texas,Lorbrena,N,312,6374400.52,20430.770897435897,5.886792452830188,122584.62538461537,3,1
Texas,Losartan Potassium,N,2422268,23459148.62,9.684786580180228,64.94886714036734,35.7967486034031,0,1
Texas,Mavenclad,N,167,12346888.87,73933.46628742515,3.630434782608696,137187.6541111111,3,1
Texas,Meloxicam,N,964228,4555927.13,4.724947968737684,30.779455421840584,13.016190874807153,0,1
Texas,Memantine Hcl,N,482354,14403736.69,29.861339783644375,29.57775324993868,148.82045636765648,0,1
Texas,Metformin Hcl,N,1701639,12233128.37,7.189026797105614,53.557818204708546,25.56792760462822,0,1
Texas,Metformin Hcl Er,N,676474,6371118.4,9.418127525965522,30.73903757895215,30.841821332791156,0,1
Texas,Methadone Hcl,Y,30464,583060.12,19.139315913865545,17.909465020576132,128.56893495038588,1,1
Texas,Metoprolol Succinate,N,1978379,27533175.82,13.917038049837771,56.20873938119726,50.88982380067833,0,1
Texas,Metoprolol Tartrate,N,968231,6438724.44,6.6499879057786835,30.30267275913871,24.081611094696136,0,1
Texas,Mifepristone,N,45,1346655.06,29925.668,4.5,96189.64714285715,3,1
Texas,Montelukast Sodium,N,1080874,11688135.73,10.813596894735188,38.84821909930633,36.929805526768114,0,1
Texas,Morphine Sulfate,Y,32692,879108.59,26.89063348831518,9.2559456398641,83.1622921199508,1,1
Texas,Morphine Sulfate Er,Y,84888,2684776.67,31.62728147676939,23.26335982460948,197.23601748457244,1,1
Texas,Mounjaro,N,491789,623959677.16,1268.7548464077072,29.866937932709828,6880.441051099398,0,1
Texas,Nucynta,Y,2689,2873750.37,1068.7059761993307,8.273846153846154,5701.885654761905,1,1
Texas,Nucynta Er,Y,2174,2599934.83,1195.9221849126036,9.972477064220184,8724.613523489934,1,1
Texas,Ocrevus,N,396,14926954.89,37694.33053030303,3.0,63518.95697872341,3,1
Texas,Ofev,N,14090,183705304.41,13037.99179630944,24.335060449050086,84695.85265560166,3,1
Texas,Ojjaara,N,1030,28458929.2,27630.028349514563,7.253521126760563,152186.7871657754,3,1
Texas,Omeprazole,N,1443109,21420623.36,14.843385607047008,42.01435309188308,49.551054051178134,0,1
Texas,Onureg,N,295,6690656.54,22680.19166101695,7.564102564102564,128666.47192307693,3,1
Texas,Opdivo,N,432,5513945.97,12763.763819444444,27.0,96735.89421052631,3,1
Texas,Opsumit,N,9558,121033881.34,12663.097022389622,46.62439024390244,110231.22162112933,3,1
Texas,Orenitram Er,N,1055,11133324.81,10552.914511848341,21.53061224489796,144588.63389610391,3,1
Texas,Orladeyo,N,195,8386515.83,43007.77348717949,10.263157894736842,381205.265,3,1
Texas,Orserdu,N,658,14878295.59,22611.391474164135,5.10077519379845,90171.48842424243,3,1
Texas,Oxervate,N,1212,50714991.88,41844.05270627063,7.25748502994012,159984.2015141956,3,1
Texas,Oxycodone Hcl,Y,183232,2767338.27,15.102920177698218,16.09840098400984,40.59109173316123,1,1
Texas,Oxycodone Hcl Er,Y,93,42315.44,455.00473118279575,1.453125,651.0067692307692,1,1
Texas,Oxycodone-Acetaminophen,Y,195341,5098525.44,26.100641647170846,21.91641422641086,97.99768274165338,1,1
Texas,Oxycontin,Y,10465,7547893.64,721.2511839464883,8.648760330578513,4049.299163090129,1,1
Texas,Oxymorphone Hcl,Y,58,10367.24,178.7455172413793,2.6363636363636362,863.9366666666666,1,1
Texas,Oxymorphone Hcl Er,Y,615,372512.56,605.7114796747967,7.235294117647059,5102.911780821918,1,1
Texas,Ozempic,N,912298,1179916801.4,1293.3458161697165,43.00858004902885,6388.184281792933,0,1
Texas,Pantoprazole Sodium,N,1819126,21098884.43,11.598363406383065,42.07141700779389,38.469322156583885,0,1
Texas,Panzyga,N,945,14665026.52,15518.546582010582,12.945205479452055,161154.13758241758,3,1
Texas,Pemazyre,N,142,3132321.94,22058.605211267604,5.461538461538462,142378.27,3,1
Texas,Percocet,Y,317,1311815.56,4138.2194321766565,5.981132075471698,27910.96936170213,1,1
Texas,Pomalyst,N,5584,120334259.9,21549.83164398281,12.604966139954854,126268.89811122771,3,1
Texas,Potassium Chloride,N,983193,18655283.73,18.97418282066695,29.87520510483136,68.34013023075204,0,1
Texas,Pravastatin Sodium,N,693578,9194225.09,13.256223654729533,29.602134016218525,48.82753632501328,0,1
Texas,Prednisone,N,987597,3457250.8,3.5006696051122064,20.32887342788333,6.5549619377162625,0,1
Texas,Pregabalin,N,580006,14787276.9,25.495041258193883,24.492462311557787,109.69383108935129,0,1
Texas,Prolate,Y,61,141115.36,2313.366557377049,8.714285714285714,9407.690666666665,1,1
Texas,Qinlock,N,167,8116568.47,48602.20640718563,6.185185185185185,253642.7646875,3,1
Texas,Quetiapine Fumarate,N,497769,9009573.3,18.099908391241723,21.743283973266937,95.70398661567879,0,1
Texas,Radicava Ors,N,1318,18815210.99,14275.57738239757,27.458333333333332,96985.62365979381,3,1
Texas,Recorlev,N,129,3339264.34,25885.770077519377,7.588235294117647,119259.44071428571,3,1
Texas,Revlimid,N,17034,290169479.36,17034.72345661618,23.43053645116919,96146.28209410206,3,1
Texas,Rezlidhia,N,30,946212.19,31540.406333333332,3.3333333333333335,78851.01583333332,3,1
Texas,Rezurock,N,375,8760113.24,23360.301973333335,10.416666666666666,146001.88733333335,3,1
Texas,Rosuvastatin Calcium,N,2308410,30441650.09,13.187280461443157,72.35714509607247,45.861813507409956,0,1
Texas,Rystiggo,N,106,4012037.71,37849.41235849057,5.888888888888889,143287.06107142856,3,1
Texas,Scemblix,N,434,11838466.81,27277.573294930877,6.477611940298507,146153.9112345679,3,1
Texas,Seglentis,Y,59,13102.14,222.0701694915254,3.933333333333333,770.7141176470587,1,1
Texas,Sertraline Hcl,N,991620,8974364.79,9.05020551219217,32.6115697043444,39.48142499538067,0,1
Texas,Shingrix,N,224702,42680895.3,189.94443885679698,42.77593755948982,250.58355917475896,0,1
Texas,Simvastatin,N,885556,7416622.51,8.375102771592084,36.82298640276103,31.677369452868064,0,1
Texas,Skyclarys,N,81,2519642.1,31106.692592592593,6.230769230769231,229058.37272727274,3,1
Texas,Skyrizi Pen,N,6419,133665082.68,20823.34984888612,6.470766129032258,62343.78856343284,3,1
Texas,Soliris,N,527,25231645.8,47877.88576850095,11.977272727272727,494738.1529411765,3,1
Texas,Somavert,N,122,2158783.71,17694.94844262295,7.625,143918.914,3,1
Texas,Spironolactone,N,573452,5162349.69,9.002235043211988,19.00106030483764,31.007524251142733,0,1
Texas,Stelara,N,5755,146600153.06,25473.527899218072,6.950483091787439,120559.33639802632,3,1
Texas,Strensiq,N,190,19030792.9,100162.06789473683,7.6,906228.2333333333,3,1
Texas,Tagrisso,N,5237,89447855.36,17079.980019094903,13.35969387755102,124752.93634588564,3,1
Texas,Takhzyro,N,233,11760253.25,50473.18991416309,7.28125,405525.974137931,3,1
Texas,Tamsulosin Hcl,N,1461089,20351826.25,13.929217350893751,39.951028108935795,48.714218607879744,0,1
Texas,Tepezza,N,191,10665378.49,55839.677958115186,9.095238095238095,304725.0997142857,3,1
Texas,Tibsovo,N,674,20124952.21,29858.97954005935,5.570247933884297,169117.2454621849,3,1
Texas,Tizanidine Hcl,N,630217,6798894.73,10.788180467997531,24.95118378335577,33.133338190430706,0,1
Texas,Tramadol Hcl,Y,1166813,8216255.07,7.041621125236007,27.187031082529476,20.232945161457142,0,1
Texas,Tramadol Hcl Er,Y,22829,1441714.98,63.15278724429454,13.060068649885583,368.7250588235294,1,1
Texas,Tramadol Hcl-Acetaminophen,Y,44230,478527.08,10.819061270630794,8.989837398373984,24.671431222932565,1,1
Texas,Trazodone Hcl,N,1242254,10595346.48,8.529130499881667,37.970839955984836,35.26199011565022,0,1
Texas,Trelegy Ellipta,N,402713,348274815.83,864.8213885074482,24.84502436917762,3773.9458175848467,0,1
Texas,Trikafta,N,1216,32348562.44,26602.436217105263,32.86486486486486,229422.42865248228,3,1
Texas,Twinrix,N,29432,3437262.97,116.78659180483828,87.07692307692308,165.40411770367163,0,1
Texas,Tyvaso Dpi,N,1648,39316703.99,23857.223294902913,20.860759493670887,143491.62040145986,3,1
Texas,Ultomiris,N,408,26438068.28,64799.18696078432,7.69811320754717,334659.0921518988,3,1
Texas,Uptravi,N,3279,76801971.13,23422.37606892345,25.6171875,210416.35926027395,3,1
Texas,Vabysmo,N,686,2087932.39,3043.6332215743437,42.875,11796.228192090395,2,1
Texas,Vitrakvi,N,67,2454153.67,36629.15925373134,5.583333333333333,204512.80583333332,3,1
Texas,Vonjo,N,247,5510051.9,22307.9024291498,5.613636363636363,112450.03877551021,3,1
Texas,Vyndamax,N,3902,102241152.75,26202.243144541262,25.67105263157895,196240.21641074857,3,1
Texas,Vyndaqel,N,530,12259683.91,23131.4790754717,12.045454545454545,157175.43474358975,3,1
Texas,Vyvgart,N,331,19060308.53,57584.01368580061,5.426229508196721,250793.5332894737,3,1
Texas,Vyvgart Hytrulo,N,137,7874568.02,57478.59868613139,3.7027027027027026,174990.40044444444,3,1
Texas,Welireg,N,968,25965478.31,26823.841229338843,8.0,117490.85208144796,3,1
Texas,Xalkori,N,82,1807346.97,22040.816707317073,7.454545454545454,164304.27,3,1
Texas,Xarelto,N,401454,384222823.92,957.0780809756535,18.07618533027151,4259.393210207747,2,1
Texas,Xpovio,N,203,6170505.38,30396.578226600985,3.56140350877193,85701.4636111111,3,1
Texas,Xtampza Er,Y,14245,8999264.67,631.7490115830116,18.192848020434226,4154.785166204986,1,1
Texas,Xtandi,N,15845,214545106.32,13540.240222152099,20.631510416666668,93239.9419035202,3,1
Texas,Xywav,N,858,14290398.45,16655.476048951048,11.916666666666666,133555.1257009346,3,1
Texas,Zilbrysq,N,60,2427151.01,40452.51683333333,4.615384615384615,220650.0918181818,3,1
Unknown,Acetaminophen-Codeine,Y,88,675.44,7.675454545454546,14.666666666666666,24.122857142857146,1,1
Unknown,Amlodipine Besylate,N,1426,7515.48,5.270322580645161,95.06666666666666,16.09310492505353,0,1
Unknown,Atorvastatin Calcium,N,2341,21538.18,9.200418624519436,156.06666666666666,29.62610729023384,0,1
Unknown,Benztropine Mesylate,N,389,4747.2,12.203598971722364,129.66666666666666,51.6,0,1
Unknown,Eliquis,N,1004,805475.23,802.2661653386454,71.71428571428571,3146.3876171875,0,1
Unknown,Fluphenazine Decanoate,N,169,3097.36,18.32757396449704,169.0,129.05666666666667,0,1
Unknown,Haloperidol Decanoate,N,199,7256.49,36.464773869346736,99.5,201.56916666666666,0,1
Unknown,Hydrocodone-Acetaminophen,Y,160,1894.69,11.8418125,20.0,18.044666666666668,1,1
Unknown,Ibandronate Sodium,N,227,11938.45,52.592290748898684,227.0,147.38827160493827,0,1
Unknown,Invega Sustenna,N,160,472641.21,2954.0075625,80.0,18178.508076923077,0,1
Unknown,Levothyroxine Sodium,N,1127,10780.31,9.565492457852706,93.91666666666667,36.297340067340066,0,1
Unknown,Lisinopril,N,1028,6514.3,6.336867704280156,85.66666666666667,21.4993399339934,0,1
Unknown,Losartan Potassium,N,1318,11567.1,8.776251896813354,82.375,27.805528846153848,0,1
Unknown,Metoprolol Succinate,N,1592,15871.76,9.969698492462312,113.71428571428571,34.13281720430108,0,1
Unknown,Oxycodone Hcl,Y,63,435.81,6.917619047619048,12.6,10.135116279069768,1,1
Unknown,Oxycodone-Acetaminophen,Y,124,1635.55,13.18991935483871,24.8,15.429716981132074,1,1
Unknown,Rosuvastatin Calcium,N,1279,25103.35,19.6273260359656,98.38461538461539,62.44614427860696,0,1
Unknown,Tramadol Hcl,Y,198,741.49,3.74489898989899,12.375,9.385949367088608,1,1
Utah,Adempas,N,645,9037354.89,14011.40293023256,23.035714285714285,114396.89734177216,3,1
Utah,Amlodipine Besylate,N,219762,1723888.27,7.844341924445537,52.63760479041916,28.147412360192668,0,1
Utah,Atorvastatin Calcium,N,406812,4499233.21,11.059735725593148,93.32690984170681,40.522315479460694,0,1
Utah,Belbuca,Y,1355,732299.65,540.4425461254613,11.483050847457626,3406.0448837209306,1,1
Utah,Besremi,N,291,4376752.06,15040.385085910651,32.333333333333336,104208.38238095237,3,1
Utah,Buprenorphine,Y,5031,1353868.5,269.1052474657126,16.073482428115017,1397.1811145510835,1,1
Utah,Butrans,Y,119,57683.79,484.737731092437,3.3055555555555554,1406.9217073170732,1,1
Utah,Cabometyx,N,265,6591609.83,24873.999358490568,8.833333333333334,160770.97146341464,3,1
Utah,Fentanyl,Y,9776,1123122.67,114.88570683306055,13.246612466124661,789.2639985945186,1,1
Utah,Hydrocodone Bitartrate Er,Y,74,32081.81,433.53797297297297,3.7,1782.322777777778,1,1
Utah,Hydrocodone-Acetaminophen,Y,154112,3154663.54,20.469940952034882,26.672204915195568,64.56139696703026,1,1
Utah,Hydromorphone Er,Y,224,72969.46,325.7565178571429,5.6,1658.3968181818184,1,1
Utah,Hysingla Er,Y,213,146945.25,689.8838028169014,5.756756756756757,4452.886363636364,1,1
Utah,Iclusig,N,90,1883392.0,20926.577777777777,6.0,156949.33333333334,3,1
Utah,Imbruvica,N,945,14446293.48,15287.083047619048,19.6875,152066.24715789474,3,1
Utah,Korlym,N,57,2494657.48,43765.92070175439,11.4,207888.12333333332,3,1
Utah,Lenvima,N,123,3253376.65,26450.216666666667,4.392857142857143,104947.63387096774,3,1
Utah,Levothyroxine Sodium,N,323254,3612660.7,11.175919555519808,77.53753897817222,46.74767986542443,0,1
Utah,Lisinopril,N,226296,1888364.62,8.344666366175275,53.79034941763727,30.69064376147833,0,1
Utah,Losartan Potassium,N,220483,2376453.71,10.778398833470154,55.593292990418554,38.560014765536266,0,1
Utah,Methadone Hcl,Y,5996,111999.85,18.679094396264176,12.623157894736842,140.1750312891114,1,1
Utah,Morphine Sulfate,Y,5937,180617.0,30.422267138285328,8.1440329218107,122.53527815468114,1,1
Utah,Morphine Sulfate Er,Y,26126,744038.33,28.478845977187476,25.121153846153845,242.04239752765125,1,1
Utah,Nucynta,Y,439,472033.72,1075.2476537585421,6.013698630136986,5975.110379746835,1,1
Utah,Nucynta Er,Y,498,615989.52,1236.926746987952,8.586206896551724,9476.761846153846,1,1
Utah,Octagam,N,140,1818919.33,12992.280928571428,20.0,151576.61083333334,3,1
Utah,Ojjaara,N,90,2420935.45,26899.28277777778,9.0,142407.96764705883,3,1
Utah,Omeprazole,N,252671,4446763.66,17.599026639384814,50.574659727782226,61.65613349602064,0,1
Utah,Opsumit,N,1781,22793139.34,12797.944604154969,53.96969696969697,108538.75876190476,3,1
Utah,Oxervate,N,150,6438426.98,42922.84653333334,6.521739130434782,165087.8712820513,3,1
Utah,Oxycodone Hcl,Y,103934,1704705.73,16.4018100910193,22.73769415882739,50.89737348102589,1,1
Utah,Oxycodone-Acetaminophen,Y,85506,2375779.3,27.784942577129087,22.43074501573977,112.54816902742905,1,1
Utah,Oxycontin,Y,3026,2334959.71,771.6324223397224,10.398625429553265,5971.763964194373,1,1
Utah,Oxymorphone Hcl Er,Y,524,391029.48,746.2394656488549,11.909090909090908,7241.286666666666,1,1
Utah,Pomalyst,N,507,10834829.21,21370.47181459566,12.365853658536585,110559.48173469388,3,1
Utah,Revlimid,N,2062,36001772.32,17459.63740058196,24.258823529411764,111460.59541795666,3,1
Utah,Scemblix,N,81,2368415.9,29239.702469135802,10.125,197367.99166666667,3,1
Utah,Sodium Oxybate,N,131,2153402.14,16438.184274809162,21.833333333333332,165646.31846153847,3,1
Utah,Stelara,N,1008,26807639.85,26594.88080357143,8.765217391304347,140354.13534031415,3,1
Utah,Tagrisso,N,456,7919477.34,17367.274868421053,10.604651162790697,131991.289,3,1
Utah,Tibsovo,N,80,2528143.25,31601.790625,7.2727272727272725,210678.60416666666,3,1
Utah,Tramadol Hcl,Y,104731,986660.22,9.420899447155092,21.942384244709825,31.178038930670542,1,1
Utah,Tramadol Hcl Er,Y,3079,173648.82,56.39779798635921,12.1699604743083,434.12205,1,1
Utah,Trikafta,N,235,6137935.93,26118.87629787234,58.75,219211.9975,3,1
Utah,Tyvaso Dpi,N,189,4407844.65,23321.929365079366,11.8125,113021.65769230771,3,1
Utah,Uptravi,N,532,12111148.78,22765.317255639096,40.92307692307692,220202.7050909091,3,1
Utah,Vyndamax,N,1100,27285261.75,24804.78340909091,37.93103448275862,220042.43346774194,3,1
Utah,Vyndaqel,N,131,2723501.33,20790.08648854962,13.1,160205.9605882353,3,1
Utah,Welireg,N,132,3131170.29,23720.987045454545,11.0,156558.5145,3,1
Utah,Xospata,N,66,1429562.27,21660.034393939393,4.714285714285714,129960.20636363636,3,1
Utah,Xpovio,N,38,1099043.02,28922.184736842104,5.428571428571429,99913.00181818182,3,1
Utah,Xtampza Er,Y,2744,1732664.22,631.4373979591836,12.943396226415095,4547.675118110236,1,1
Utah,Xtandi,N,1636,22449924.18,13722.447542787286,25.5625,99335.94769911504,3,1
Utah,Xywav,N,138,2263486.89,16402.07891304348,13.8,141467.930625,3,1
Vermont,Actemra Actpen,N,585,2279486.49,3896.558102564103,39.0,25612.20775280899,2,1
